,original_review,original_reply,rating,gpt_review,gpt_reply,sentiment,score
4394,재료 너무 신선하고 맛 기가막혀요 잘 먹었습니다,"반갑습니다, 고객님 사진 리뷰 너무 감사드립니다, 고객님 덕분에 다른고객님 분들한테도 주문 하시는데에 도움을 드릴수 있게되었습니다. 감사합니다. 맛있다고 해주셔서 감동이고, 영광입니다. 어떻게 하면 고객님들께서 만족하실까 직원들과 머리맞대어 고민하고 늘, 연구 하고 있습니다.맛있다고 해주셔서 피로가 싹 가시는 것 같아요 항상, 고객님들께 깊이있는 여운이 남는 맛으로 기억될수 있도록 정성을 담아 보답해드리겠습니다 고객님, 저희랑 오래오래 따뜻하게 항상 함께해주세요 ",5, 맛이 아주 별로였어요. 전체적으로 식어서 먹을맛이 없었어요 ," 맛이 전체적으로 별로이셨다니 정말 죄송합니다. 음식이 식어서 먹을 맛이 없었던 것 같아 속상하네요. 고객님이 만족하실 수 있는 음식을 제공할 수 있도록 노력하겠습니다. , ",부정,0.9340331554412842
4395,맛있게 잘 먹었습니다 번창하세요,"늘, 저희가게는 우리,내 가족이 먹는다는 생각으로 꼼꼼히 검토하여 최고로 신선한 재료를 사용해 음식을 만들고 있습니다. 고객님께서 저희 매장의 음식을 드시고 작게나마 미소를 지으셨길 바랍니다. 늘, 고객님께 소소한 행복을 드리기 위해 노력할께요 믿음을 보여주신 고객님께 좋은모습만 보여드리겠습니다. 다시한번, 저희가게를 이용해주셔서 감사합니다. ",5, 음식이 너무 싱겁고 맵지도 않아서 별로였어요. 실망이에요 ," 음식이 싱검고 맵지도 않아서 별로였다니 죄송합니다. 저희 음식의 질과 맛에 대해 다시 한 번 확인하도록 하겠습니다. 앞으로는 더 맛있고 풍성한 음식으로 보답하겠습니다. , ",부정,0.9349611401557922
4396,양두많구 넘 맛잇어요 연유꽃빵도 잘먹엇어요,"안녕하세요 ,고객님 후기 정말로 감사드립니다. 맛있게 잘 드셔주신것 같아 정말 뿌듯하고, 마음이 놓입니다. 행복한 한끼 식사가 되실수있게 저희가 정성을 가득담아보내드렸습니다. 고객님의 정성스런 후기와 별님5점 까지도 진심으로 감사드립니다. 다음에도 저희 매장을 찾아주신다면 따뜻하게 요리해서 맛있게 드실수있도록 안전하게 배달해 드릴께요 ",5, 음식이 너무 싱겁고 물린 맛이 나서 별로였어요. 실망이에요 ," 음식이 싱겁고 물린 맛이 나셨다니 정말 죄송합니다. 저희 음식의 완성도를 높이기 위해 계속 노력하도록 하겠습니다. 앞으로는 맛있는 음식으로 돌아오도록 하겠습니다. , ",부정,0.9372089505195618
4397,배달이 엄청빠르고 이것저것 여러가지가 풍부하게들어가있음! 국물맛도좋고 볶음밥 죤맛탱 섭스로 준 튀긴빵?도 죤맛,"주문해 드신 음식이 고객님 입맛에 잘 맞으신것 같아 정말 뿌듯합니다. 앞으로도 두번, 세번 맨날 먹고 싶은 맛으로 생각 나실수 있게 고객님께 좋은맛으로 보답해드리겠습니다. 저희가게 많은 사랑 부탁드리겠습니다. 다시한번, 주문 주셔서 감사드려요 ~ ",5, 맛도 오로지 싱겁게만 느껴져서 별로였어요. 실망이에요 ," 맛이 오로지 싱겁게만 느껴져서 죄송합니다. 더욱 풍성한 맛으로 고객님을 만족시킬 수 있도록 노력하겠습니다. 앞으로는 보다 개선된 음식으로 보답하겠습니다. , ",부정,0.9355564713478088
4398,샹궈 처음먹어보는데 진짜 맛있네요 혼술하다 다 먹어버렸어요. 원래 다 못 먹고 뭐든지 다 남기는데 맛있어서 다 먹었네요 중간에 식어서 전자렌지 세번돌림. 고민많이하다 여기저기 알아보고 처음 시켜봤는데 여기만 시킬 것 같네요,안녕하세요 . 저희 매장을 찾아주셔서 감사합니다. 많이 배고프셨을텐데 드시기 전에 정성스런 사진까지 정말 감사드립니다. 먹음직스럽게 잘찍어주셨어요! 저희 음식 좋아해주셔서 참 다행입니다~ 앞으로도 맛있는 식사 시간이 필요하시면 저희 꼭~ 기억해 두셨다가 찾아주시면 감사하겠습니다 많은 사랑 부탁드리겠습니다. 감사합니다. ,5, 음식이 촉촉하지 않아서 먹을 맛이 없었어요. 별로였어요 ," 음식이 촉촉하지 않아서 먹을 맛이 없었던 점, 정말 죄송합니다. 앞으로는 신선하고 촉촉한 음식을 제공할 수 있도록 노력하겠습니다. 다음에는 만족하실 수 있는 음식으로 보답하겠습니다. , ",부정,0.927765429019928
4399,제가먹어본 마라탕 배달중에서는 젤맛있었어요 원래건더기만 건져먹고 국물은다버리는데 이집은먼가국물이깔끔하다고할까 자극적이지않아서 맛있었던거같아요 담에또주문하겠습니다~,"안녕하세요 저희 매장을 찾아주셔서 감사합니다. 저희는 항상 고객님들의 깊은관심에 정성으로 음식을 내어드릴것을 약속드립니다. 늘 변함없는 맛 과 양 그리고 서비스로 삼박자 고루고루 갖추어져 있도록 노력하겠습니다. 초심 잃지않고 고객님들의 소중한 후기에 늘 눈담고 있겠습니다. 다시한번, 저희가게를 이용해주셔서 감사합니다. ",5, 맛도 없고 음식이 식어서 먹기가 그렇게 재미있지 않았어요. 실망이에요 ," 맛도 없었고 음식이 식어서 먹기가 재미있지 않았다니 죄송합니다. 저희 음식의 질에 대해 다시 한 번 확인해보도록 하겠습니다. 앞으로는 고객님을 만족시킬 맛있는 음식으로 보답하겠습니다. , ",부정,0.9323902726173401
4400,완전완전 맛있습니당 ,"반갑습니다. 저희 매장을 찾아주셔서 대단히 감사합니다. 사진리뷰 정말 감사드립니다. 가끔은 힘들때 도 있지만 이렇게 고객님들의 칭찬후기를 보고나면 더욱더 열심히해야지 하는 초심의 마음을 다시잡고 다짐하게 됩니다. 앞으로도 믿고 기대해주신만큼, 실망시켜드리는 일 없이 좋은 모습으로 한결같은 맛을 유지하겠습니다 감사합니다 ",5," 맛이 별로였어요, 음식이 촉촉하지 않고 식어서 먹기가 좀 그랬네요. 다음에는 안시킬 거 같아요 "," 저희 음식에 대해 맛이 별로였고, 음식이 촉촉하지 않아 식어서 드셨을 때 불편하셨던 점 정말 죄송합니다. 다음에는 더 좋은 경험을 제공할 수 있도록 노력하겠습니다. , ",부정,0.9427690505981445
4401,마라샹궈 다른곳에서 배달시키면 좀 가격이 부담스러운데 여기는 1인세트도 너무 좋고 가격도 저렴한 편이라 정말 좋았어요! 맛있고 양도 많있고 꽃빵튀김도 정말 맛있었네요 다음에 또 시켜먹을 것 같아요! 서비스로 주신 음료수도 잘 먹었습니다~,안녕하세요 주문해주셔서 감사합니다! 고객님의 소중한 시간을 리뷰로 응답해주셔서 감사합니다! 정성을 가득 담아 만들었는데 맛있게 드셔주셔서 정말 감사합니다 혹시 드시다가 요청하실 사항이 있으시다면 언제든지 말씀해주세요 언제나 맛있게 드시길 바라며 항상 노력하겠습니다 감사합니다! ,5, 매운맛이 너무 심해서 먹을 수가 없었어요. 너무 매워서 입이 타서 못 먹었어요 ," 매운맛이 심해서 드실 수 없었던 점 정말 죄송합니다. 저희 음식을 매움에 감당하기 어려우셨을 것 같아 안타깝습니다. , ",부정,0.9097021222114563
4402,"오늘도 시켜먹었어요 , 역시나 맛있어요 ",방가워용 ! 저희 매장을 찾아주셔서 감사합니다~ 고객님의 소중한 리뷰와 함께 맛있다는 말을 들으니 벌써부터 어깨가 들썩입니다 너무 뿌듯하고 좋네요~ 앞으로도 저희 매장 많이 사랑해주세요~! ,5, 맛이 너무 짜고 기름지더라구요. 다 먹고나서도 입에 기름기가 남아서 좀 그래요 ," 음식의 짜임새와 기름기로 인해 맛이 좀 떨어져서 불편하셨던 점 죄송합니다. 개선할 수 있는 부분에 대해 고민하도록 하겠습니다. , ",부정,0.9273548126220703
4403,배달도 빨리해주시고 맛도 너무쎄지 않고 좋습니다~ 후식도 너무 맛있어요~ 감사히 잘먹었습니다.,안녕하세요! 맛있게 드셨다니 정말 뿌듯하네요! 항상 더욱 더 최고의 맛을 내고 최상의 서비스를 내어 드리고자 꾸준히 노력 또 노력하고 있습니다~ 고객님께 실망시켜드리지 않도록 열심히 하는 모습 보여드리겠습니다 다시 한번 감사하고 코로나 조심하세요~ 앞으로 더 성장하고 발전한 모습 보여드릴게요! 정말 정말 감사해요~ ,5, 음식이 양념이 부족해서 맛이 별로였어요. 더 많은 양념이 되었으면 좋겠어요 ," 양념이 부족해서 맛이 별로였던 점 정말 죄송합니다. 더 많은 양념을 제공할 수 있도록 노력하겠습니다. , ",부정,0.8910659551620483
4404,여기 마라탕 진짜 맛나요! 양만 많은거 싫어하는데 혼자먹기 딱 좋아요. 선택하는거도 피쉬볼 고기 다 포함이고 단골될거 같습니다!,저희 매장이 고객님의 기억 속에 단순히 맛있을 뿐만 아니라 생각만으로도 행복한 매장으로 남을 수 있도록 항상 열심히 달리겠습니다! 항상 좋은 하루 보내시길 바랍니다! 저희를 믿어주셔서 감사하고 찾아주셔서 다시 한번 감사합니다! ,5, 배달이 오래 걸렸어요. 배달이 늦으면 음식의 맛도 떨어지니까 좀 아쉬웠어요 ," 배달이 오래 걸려서 불편하셨던 점 죄송합니다. 배달 시간을 단축시킬 수 있도록 노력하겠습니다. , ",부정,0.8838621973991394
4405,가게가서 먹고 넘 맛있어서 배달했네요~ 깔끔하고 맛도굿 맛집인정 ~ ,안녕하세요! 저희 매장을 믿고 찾아 주시는 모든 고객님들의 입맛에 맞을 수 있는 그런 메뉴들을 만들기 위해 고객님들께서 남겨주시는 리뷰를 전부 꼼꼼히 읽고 확인하며 열심히 연구를 하고 있습니다! 그런데 이렇게 맛있다고 칭찬해주시니 노력의 결과를 얻은 것 같아 정말 뿌듯하고 기쁨이 감춰지지가 않네요~ 언제나 감사드립니다 ,5, 맛이 없어서 식사하기가 좀 그랬어요. 이 가격에 이런 맛이었다면 비추합니다 ," 음식의 맛이 부족해서 식사하기가 그랬던 점 죄송합니다. 더 맛있는 음식을 제공할 수 있도록 노력하겠습니다. , ",부정,0.9413180947303772
4406,음식이 너무 맛있어용 내 스타일 ,안녕하세요! 저희 매장을 찾아주셔서 감동입니다! 고객님의 행복한 표정을 상상해보니 저도 마음이 다 즐겁네요 팍팍한 하루속에서 즐거운 기분이 드실 수 있도록 저희가 정성을 팍팍 담았답니다! 앞으로도 좋은 모습 보여드리겠습니다! 감사합니다! ,5, 음식이 시켰던 것과 달라서 좀 실망했어요. 다른 가게에서 시키는 게 더 나았어요 ," 저희 음식이 예상과 달라서 실망하셨던 점 정말 죄송합니다. 고객님의 말씀에 귀 기울여 더 나은 서비스를 제공하겠습니다. , ",부정,0.9220680594444275
4407,마라탕 양도 많고 너무 맛있어요,안녕하세요 주문해주셔서 감사합니다! 고객님의 소중한 시간을 리뷰로 응답해주셔서 감사합니다! 정성을 가득 담아 만들었는데 맛있게 드셔주셔서 정말 감사합니다 혹시 드시다가 요청하실 사항이 있으시다면 언제든지 말씀해주세요 언제나 맛있게 드시길 바라며 항상 노력하겠습니다 감사합니다! ,5, 맛이 너무 짜서 입이 뒤틀릴 것 같아요. 정말 못 먹을 정도로 짜더라구요 ," 음식의 맛이 너무 짜서 입이 뒤틀리셨다니 정말 죄송합니다. 다음에는 더 맛있는 음식을 제공할 수 있도록 노력하겠습니다. , ",부정,0.9004525542259216
4408,맛있게 잘 먹었습니다 번창하세요,안녕하세요 수많은 가게 중 저희를 선택해주셔서 그리고 기분 좋은 리뷰까지 감사합니다~ 저희를 믿고 주문해주시는 고객께 실망을 안겨드리지 않기 위해서 매일매일 열심히 조리하고있습니다. 한번 드시고 잊혀지는 가게가 아니라 자꾸자꾸 생각나는 가게가 되고 싶습니다. 저희를 믿고 주문해주셔서 고맙습니다. 그 믿음에 걸맞는 매장이 되도록 항상 노력하겠습니다.! ,5, 음식이 많이 덜 익었어요. 더 익혔으면 좋겠다는 생각이 많이 들었어요 ," 음식이 덜 익었다고 불편하셨던 점 정말 죄송합니다. 저희 품질 관리를 개선하여 이런 일이 없도록 하겠습니다. , ",부정,0.8935859799385071
4409,가성비에 리뷰이벤트까지 맛있고 너무 잘먹었어용 비오는날이라서 배달이 1시간이 넘어가면서 너무 늦었고 리뷰이벤트한 콜라가안와서 난처했지만 너무 맛있게먹어서 잊어버림,죄송합니다고객님 꼼꼼히 체크하여 누락건이 생기지않도록 노력하겠습니다! 그럼에도 이해해주시고 맛있게 드셔주셔서 감사합니다 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 맛이 좀 느끼했어요. 좀 더 다른 재료로 맛을 낼 수 있을 것 같아요 ," 맛이 좀 느끼하셨다니 정말 죄송합니다. 다양한 재료로 맛을 더욱 풍부하게 즐길 수 있도록 노력하겠습니다. , ",부정,0.9160866141319275
4410,치즈도 푸짐하고 맛도 넘 좋네요 담에 또 주문할게요~,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 맛이 별로였어요. 음식이 촉촉하지 않고 식어서 먹기가 좀 그랬네요. 다음에는 안시킬 거 같아요. ," 죄송합니다. 맛에 대해 실망하셨다니 저희도 매우 안타깝습니다. 음식의 촉촉함과 따뜻함은 매우 중요한 요소이기 때문에 다음에는 보다 신선하고 따뜻한 음식을 제공할 수 있도록 노력하겠습니다. , ",부정,0.9422225952148438
4411,근래먹었던 피자중에 제일 맛있었어요,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 피자 중에서 제일 맛이 없었어요. 토핑도 별로고 도우도 맛이 없어서 실망했어요. ," 정말 죄송합니다. 제품의 맛에 대해 실망스러웠다니 저희도 매우 안타깝습니다. 토핑과 도우의 맛은 항상 균형을 맞추어야 하기 때문에 다음에는 더 개선된 맛을 제공할 수 있도록 노력하겠습니다. , ",부정,0.9053126573562622
4412,간만에 제대로 된 맛있는 피자 먹었네요. 감사합니다.,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5," 피자가 맛있다는 평이 많아서 시켜봤는데, 맛이 너무 싱겁고 토핑도 별로였어요. 이 가격에 이정도면 실망스러워요. "," 맛에 대해 싱겁다는 평이 많았던 것 같은데, 많은 분들의 다양한 입맛과 선호도를 고려하기 어려운 부분입니다. 그래도 저희는 항상 피자의 맛을 개선하기 위해 노력하고 있으니 다음에 기회가 되시면 다시 한 번 방문해주시기 바랍니다. , ",부정,0.9454741477966309
4413,정말 맛있게 잘먹었습니다. 배달도 빠르고 피자모양도 완전 그대로 왔어요. 꼭 대박나실거에요.,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 맛이 너무 싱겁고 토핑이 별로였어요. 다른 피자집에 비해서 가격도 비싸서 실망했어요. ," 맛과 토핑에 대해 실망하셨다니 매우 안타깝습니다. 저희는 항상 고객님들께 맛있는 피자를 제공하기 위해 노력하고 있습니다. 앞으로도 더욱 개선된 맛과 다양한 토핑을 제공할 수 있도록 노력하겠습니다. , ",부정,0.9443185329437256
4414,포장도 너무 꼼꼼해서 좋았구요. 처음시키는 집인데 퀄리티가 너무 훌륭합니다. 이 근방에 배달피자집은 두군데만 압도적으로 다르다고 생각했는데 한군데 더 추가네요. 당분간은 여기만 시킬 것 같습니다. 번창하시길!,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 치즈도 맛이 없고 토핑도 싱겁고 전체적으로 맛이 없어서 실망했어요. 다시는 시키지 않을 거에요. ," 저희의 피자가 맛이 없었다는 건 정말 안타까운 소식입니다. 맛은 개인의 취향에 따라 다를 수 있으나, 품질을 고려하여 항상 최선을 다하고 있습니다. 저희 매장에서 드리는 피자의 맛을 개선할 수 있는 방안을 고민해보도록 하겠습니다. , ",부정,0.9338939189910889
4415,여기 콰트로피자 맛있어서 인천올때마다 시키네요 ,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 맛이 너무 없었어요. 치즈도 별로고 토핑도 없어서 피자라기보다는 빵에 소스를 바른 느낌이었어요. ," 맛에 대해 싱겁다는 평이 많아서 매우 유감스럽습니다. 피자의 맛은 많은 검증과 시행착오를 거쳐서 개발됩니다. 더 맛있는 피자를 만들기 위해 계속해서 노력하도록 하겠습니다. , ",부정,0.9249523878097534
4416,피자박스 받자마자 묵직했는데 역시나 사장님 정 넘치는 피자예요 도우도 두툼한데 쫄깃해서 갈릭딥핑 찍먹하기 최고! 역시 리뷰처럼 쫀맛이라 잘 먹었습니다 ,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 피자가 맛이 없어서 실망했어요. 토핑이 별로고 도우도 맛이 없어서 먹기가 그렇게 좋지 않았어요. ," 죄송합니다. 피자의 맛과 토핑에 대해 실망하셨다니 저희도 너무 안타깝습니다. 맛있는 피자를 제공하는 것이 우리의 목표이기 때문에 더욱 노력하여 맛있는 피자를 제공할 수 있도록 하겠습니다. , ",부정,0.9192753434181213
4417,"최근 먹어본 피자중에 가장 맛있었습니다 ! 찰진 흑미 도우에 너무 달지않고 적당한 고구마 무스, 입에서 살살 녹는 포테이토 정말 존맛탱입니다 다음에도 시켜먹을게요!",안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 맛이 너무 싱겁고 토핑도 별로였어요. 비싼 가격에 이런 피자를 먹을 이유가 없어요. ," 맛이 싱겁고 토핑이 별로였다는 점에 대해 어떻게 더 개선할 수 있을지 고민해보도록 하겠습니다. 저희의 피자를 다시 시도하실 기회가 주어진다면 더 개선된 맛을 제공할 수 있도록 하겠습니다. , ",부정,0.9408210515975952
4418,정말 맛있습니다 자주시켜먹을거 같아요,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 피자가 너무 지루하고 맛이 없네요. 다양한 토핑을 넣은 것 같지만 실망스러웠어요. ," 맛이 없고 토핑이 없다는 평이 있었던 것 같아 매우 안타깝습니다. 저희는 항상 고객님들께 맛있는 피자를 제공하기 위해 최선을 다하고 있으니 다시 한 번 기회를 주시면 보다 만족스러운 피자를 드릴 수 있도록 노력하겠습니다. , ",부정,0.9273344278335571
4419,총알배달 존맛탱 강력추천,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 맛이 없고 토핑도 없어서 실망했어요. 도우도 별로였어요. ," 죄송합니다. 맛이 없었고 토핑도 실망스러웠던 점에 대해 매우 유감입니다. 다양한 토핑과 맛을 고민하고 연구하여 보다 맛있는 피자를 제공할 수 있도록 노력하겠습니다. , ",부정,0.9069410562515259
4420,너무 맛있게 잘 먹었습니다!,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5," 너무 별로였어요, 맛이 없고 피자도 더럽게 생겼어요. "," 죄송합니다. 피자의 맛과 외관에 실망하셨다니 정말 안타깝습니다. 다음에는 더 좋은 품질의 피자를 제공하도록 노력하겠습니다. , ",부정,0.8881481289863586
4421,피자같은 경우 토핑이 한정되어잇어 여러가지 맛을 보기힘든데 반반 두판 래귤러사이즈를 저렴한 가격에 먹을수있어서 정말 좋습니다! 리뷰이벤트로 스파게티 할인까지! 강추드립니다~,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 토핑이 너무 적어서 맛이 없었어요. 다른 피자 가게로 갈게요. ," 토핑이 부족해서 맛이 없었다니 정말 죄송합니다. 저희는 피자의 맛을 더욱 향상시키기 위해 노력하고 있으니 다음에는 더 맛있는 피자로 보답하도록 하겠습니다. , ",부정,0.9206051230430603
4422,리뷰이벤트로 주신 스파게티가 정말 맛있어요 잘먹었습니다 수고하세요 감사합니다!,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 맛이 아주 좋지 않았어요. 기대한 만큼 피자가 맛있지 않았어요. ," 맛이 기대한 만큼 좋지 않았다니 정말 안타깝습니다. 고객님의 소중한 의견을 반영하여 피자의 맛을 개선하도록 하겠습니다. , ",부정,0.9251986742019653
4423,맛있게 잘먹었습니다 양도 스파게티도 최고입니다 고구마무스 정말맛있어요 감사합니다,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 별로 맛있지 않았어요. 피자도 촉촉하지 않고 맛이 없어요. ," 맛이 만족스럽지 않았고 피자도 촉촉하지 않아서 실망하셨다니 정말 죄송합니다. 앞으로는 더 맛있고 풍부한 피자를 제공할 수 있도록 노력하겠습니다. , ",부정,0.9163024425506592
4424,배달도 빠르고 정말 맛있어요,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 맛이 별로였어요. 음식이 식어서 먹기 힘들었어요. ," 맛이 별로였고 음식이 식어서 드시기 힘들었다니 죄송합니다. 저희는 고객님들께 더욱 맛있는 피자를 제공하기 위해 노력할 것입니다. , ",부정,0.9330744743347168
4425,치즈도 많고 토핑이 빈틈도 없고 넘 맛있어요!,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 맛이 좋지 않았어요. 피자도 맛이 없었고 토핑도 많이 부족해요. ," 맛이 좋지 않았고 토핑이 부족했다니 정말 안타깝습니다. 고객님의 의견을 적극 반영하여 더욱 개선된 피자를 제공하도록 하겠습니다. , ",부정,0.9165399670600891
4426, . 피자가 아주 맛있습니다 . 생산과 배송의 모든 과정에 관심을 가져주셔서 감사합니다. ,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 음식이 맛이 없어서 실망했어요. 다음에는 안시킬 거 같아요. ," 음식의 맛이 만족스럽지 않아서 실망하셨다니 정말 죄송합니다. 다음에는 더 맛있는 음식으로 만족을 드릴 수 있도록 노력하겠습니다. , ",부정,0.9336517453193665
4427,토핑도많고 맛있어요 배달도 빠르고요,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 맛이 별로였어요. 음식이 촉촉하지 않고 식어서 먹기가 좀 그랬네요. ," 맛이 별로였고 음식이 촉촉하지 않아서 드시기가 그랬다니 정말 안타깝습니다. 앞으로는 더 나은 음식을 제공할 수 있도록 노력하겠습니다. , ",부정,0.9346281290054321
4428,고르곤졸라 고구마 단 것 좋아하시면 강추입니다 양도 많고 너무 맛있게 잘 먹었습니다,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 맛이 많이 아쉬웠어요. 다른 가게에서 주문할게요. ," 맛이 아쉬웠다니 정말 죄송합니다. 다른 가게에서 더 맛있는 피자를 경험하실 수 있기를 바랍니다. , ",부정,0.9170486330986023
4429,페페로니 피자와 파스타를 주문했는데 파파로니에 햄도 너무 많았고 파스타에 치즈도 풍부하고 맛있었습니다! 강추! ,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 음식이 별로였어요. 맛도 그렇고 피자도 너무 느끼했어요. ," 음식의 맛이 만족스럽지 않고 피자가 너무 느끼했다니 정말 죄송합니다. 앞으로는 피자의 맛과 건강을 모두 충족시킬 수 있는 제품을 제공하도록 하겠습니다. , ",부정,0.9184012413024902
4430,깜빡하고 사진을 못 찍었는데 너무 맛있어요!,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5," 맛이 별로였어요, 음식이 촉촉하지 않고 식어서 먹기가 좀 그랬네요. 다음에는 안시킬 거 같아요 ","죄송합니다, 고객님께 편안한 식사 경험을 제공하지 못했던 점에 대해 사과드립니다. 오늘의 음식이 촉촉하지 않고 식어서 먹기가 불편하셨다니 정말 안타까워요. 다음에는 더 신선하고 맛있는 음식으로 보답해드리도록 노력하겠습니다. ",부정,0.9427690505981445
4431,정말 맛있게 먹었습니다,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5," 식감이 좋지 않았어요, 너무 딱딱해서 먹는데 불편했어요. 좀 더 부드럽게 해주세요 ",식감이 좋지 않아서 불편하셨다니 죄송합니다. 다음에는 더 부드럽게 조리해드릴 수 있도록 조치하겠습니다. 고객님의 소중한 의견을 고려하여 더 향상된 음식을 제공하고 싶어요. ,부정,0.9165463447570801
4432,토핑좀 보세요 역시나 피자맛집입니당 따뜻하게 먹게 포장도해주시고 정말 맛있게 먹었네용 아주조금늦는다고 문자도 직접 보내주시고 굿입니다 ,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 맛이 너무 심심하고 특별하게 느껴지지 않았어요. 좀 더 풍미 있게 만들어 주세요 ,맛이 심심하고 특별하지 않았다고 하셨군요. 고객님께서 풍미에 좀 더 만족하실 수 있도록 더욱 노력하겠습니다. 맛을 살리기 위해 다양한 시즈닝이나 향신료를 더하여 더욱 맛있는 음식을 제공하겠습니다. ,부정,0.9076293110847473
4433,맨날 이것만 먹음 졸맛턍,안녕하세요 탐나는피자 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 제 기대만큼 맛있지 않았어요. 조금 더 다양한 맛을 추가해 주셨으면 좋겠어요 ,맛에 기대에 못 미쳤다니 죄송합니다. 고객님께서 원하시는 다양한 맛을 추가하는 방법에 대해 고민해보도록 하겠습니다. 더욱 풍부하고 다채로운 메뉴로 고객님을 맞이하겠습니다. ,부정,0.895607590675354
4434,양도 맛도 서비스도 모두 다 완벽하다.,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5, 서비스가 너무 불친절하고 느린 편이었어요. 좀 더 신속하게 대응해주셨으면 좋겠어요 ,불친절하고 느린 서비스로 불편을 드려 죄송합니다. 더 신속하고 친절한 서비스를 제공할 수 있도록 직원들과 소통하고 교육을 시행하도록 하겠습니다. 고객님의 다음 방문 때 훌륭한 서비스로 보답하겠습니다. ,부정,0.9024693965911865
4435,항상 맛있게먹고있습니다. 번창하세요,안녕하세요 탐나는피자 부평점 입니다 D 소중한 리뷰와 별점 너무 감사드립니다. 피자가 생각나실땐 언제나 탐나는피자 부탁드려요,5," 배달이 시간이 꽤 오래걸려서 실망했어요. 조금 더 빠른 배달을 원했는데, 좀 아쉬웠어요 ",배달이 시간이 오래 걸려서 실망했다니 매우 안타까워요. 조금 더 빠른 배달을 위해 노력하도록 하겠습니다. 고객님의 음식이 더욱 신선한 상태로 도착할 수 있도록 노력하겠습니다. ,부정,0.9061160087585449
